WHOREGION,FLUSEASON,HEMISPHERE,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE
WPR,YR,NH,SGP,Singapore,2016-06-20,2016,25,52.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,37.0,15.0
EMR,YR,NH,SAU,Saudi Arabia,2020-03-23,2020,13,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
EMR,NH,NH,TUN,Tunisia,2017-01-30,2017,5,32.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,25.0
AFR,YR,NH,MLI,Mali,2022-12-26,2022,52,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
AMR,YR,NH,NIC,Nicaragua,2022-11-21,2022,47,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,64.0
EMR,NH,NH,MAR,Morocco,2023-01-23,2023,4,106.0,14.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,37.0,69.0
AMR,NH,NH,USA,United States of America,2019-05-27,2019,22,14341.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,229.0,229.0,441.0,13900.0
SEAR,YR,NH,BTN,Bhutan,2017-08-07,2017,32,80.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,51.0
EUR,NH,NH,LTU,Lithuania,2015-04-13,2015,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EMR,YR,NH,PAK,Pakistan,2022-12-26,2022,52,625.0,98.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,111.0,514.0
AMR,SH,SH,CHL,Chile,2022-02-21,2022,8,526.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,511.0
AMR,SH,SH,CHL,Chile,1997-05-26,1997,22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0
EUR,NH,NH,RUS,Russian Federation,2014-12-08,2014,50,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
EUR,NH,NH,ESP,Spain,2018-08-20,2018,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
EMR,YR,NH,QAT,Qatar,2018-11-12,2018,46,1781.0,427.0,0.0,61.0,0.0,0.0,130.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,729.0,1052.0
AFR,YR,NH,GHA,Ghana,2018-10-22,2018,43,113.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,2.0,0.0,13.0,27.0,86.0
AFR,YR,NH,NER,Niger,2023-09-11,2023,37,88.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.0
AMR,NH,NH,USA,United States of America,2018-04-09,2018,15,1481.0,101.0,0.0,102.0,0.0,0.0,2.0,0.0,0.0,205.0,0.0,0.0,40.0,0.0,297.0,54.0,391.0,596.0,885.0
AFR,YR,SH,MOZ,Mozambique,2019-04-29,2019,18,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
AMR,YR,NH,BLZ,Belize,2021-01-04,2021,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
AMR,YR,NH,HND,Honduras,2021-03-29,2021,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AMR,YR,SH,BOL,Bolivia (Plurinational State of),2022-08-29,2022,35,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
AFR,SH,SH,ZAF,South Africa,2018-07-02,2018,27,187.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,7.0,0.0,2.0,0.0,9.0,40.0,147.0
AFR,YR,NH,CIV,Côte d'Ivoire,2020-03-09,2020,11,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0
EMR,YR,NH,LBN,Lebanon,2022-08-15,2022,33,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
AMR,YR,SH,BRA,Brazil,2001-11-12,2001,46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EUR,NH,NH,FIN,Finland,2019-11-04,2019,45,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
WPR,SH,SH,AUS,Australia,2019-02-04,2019,6,775.0,28.0,0.0,47.0,0.0,0.0,29.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,106.0,669.0
SEAR,YR,NH,NPL,Nepal,2019-10-07,2019,41,43.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,14.0,29.0
WPR,SH,SH,NZL,New Zealand,2023-01-23,2023,4,36.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0
AMR,YR,NH,HND,Honduras,2021-06-14,2021,24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
EMR,YR,NH,ARE,United Arab Emirates,2023-07-10,2023,28,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,137.0
AMR,NH,NH,USA,United States of America,2022-10-17,2022,42,95427.0,0.0,0.0,0.0,0.0,0.0,5080.0,0.0,0.0,5080.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,5188.0,90239.0
EMR,YR,NH,KWT,Kuwait,2019-11-18,2019,47,1132.0,0.0,0.0,0.0,0.0,0.0,654.0,0.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,749.0,383.0
AFR,YR,NH,CMR,Cameroon,2023-03-20,2023,12,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,26.0
AMR,YR,NH,NIC,Nicaragua,2022-08-29,2022,35,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,70.0
SEAR,YR,NH,BGD,Bangladesh,2020-02-24,2020,9,148.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,133.0
AMR,YR,SH,BRA,Brazil,2001-03-19,2001,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
AMR,YR,NH,JAM,Jamaica,2015-04-20,2015,17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
AMR,YR,NH,JAM,Jamaica,2018-06-18,2018,25,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
WPR,SH,SH,AUS,Australia,2020-03-02,2020,10,2829.0,38.0,0.0,10.0,0.0,0.0,43.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,94.0,2735.0
EMR,YR,NH,IRN,Iran (Islamic Republic of),2018-01-15,2018,3,702.0,23.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,3.0,37.0,40.0,87.0,615.0
SEAR,YR,SH,TLS,Timor-Leste,2021-09-13,2021,37,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0
AMR,SH,SH,CHL,Chile,2020-09-28,2020,40,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0
EMR,NH,NH,EGY,Egypt,2018-05-07,2018,19,295.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,24.0,271.0
AFR,YR,SH,MUS,Mauritius,2023-07-03,2023,27,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,52.0
AMR,YR,NH,GTM,Guatemala,2022-02-14,2022,7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
EUR,NH,NH,IRL,Ireland,2004-04-05,2004,15,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
AFR,YR,NH,KEN,Kenya,2022-06-27,2022,26,104.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,63.0
EMR,YR,NH,LBN,Lebanon,2019-05-27,2019,22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
EMR,YR,NH,AFG,Afghanistan,2018-06-04,2018,23,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
WPR,SH,SH,AUS,Australia,2021-10-18,2021,42,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.0
WPR,YR,NH,CHN,China,2017-12-18,2017,51,12162.0,1057.0,0.0,680.0,0.0,0.0,1.0,0.0,0.0,1738.0,0.0,0.0,422.0,0.0,2582.0,72.0,3076.0,4814.0,7348.0
AMR,YR,NH,GUF,French Guiana,2020-12-21,2020,52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
AFR,YR,NH,NER,Niger,2012-02-27,2012,9,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
WPR,YR,NH,SGP,Singapore,2020-08-31,2020,36,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
AFR,YR,SH,MDG,Madagascar,2023-06-19,2023,25,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,55.0
AMR,YR,NH,JAM,Jamaica,2017-03-06,2017,10,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
AMR,YR,NH,CRI,Costa Rica,2021-11-08,2021,45,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
EMR,YR,NH,JOR,Jordan,2021-09-13,2021,37,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
EMR,NH,NH,EGY,Egypt,2018-02-19,2018,8,401.0,71.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,113.0,288.0
AMR,YR,NH,NIC,Nicaragua,2020-01-27,2020,5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,69.0
AMR,YR,SH,ECU,Ecuador,2021-07-05,2021,27,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
AMR,YR,NH,BLZ,Belize,2017-02-20,2017,8,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
AMR,YR,NH,GUF,French Guiana,2004-03-15,2004,12,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
AFR,SH,SH,ZAF,South Africa,2021-05-03,2021,18,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,158.0
WPR,NH,NH,KOR,Republic of Korea,2021-08-30,2021,35,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
SEAR,YR,SH,TLS,Timor-Leste,2022-11-28,2022,48,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
AFR,YR,NH,NER,Niger,2014-12-22,2014,52,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
AMR,YR,NH,GTM,Guatemala,2022-07-11,2022,28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
AMR,YR,NH,NIC,Nicaragua,2021-05-31,2021,22,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
AMR,YR,NH,JAM,Jamaica,2019-12-30,2020,1,36.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0
AMR,NH,NH,USA,United States of America,2019-12-23,2019,52,64024.0,0.0,0.0,0.0,0.0,0.0,5980.0,0.0,0.0,5980.0,0.0,0.0,0.0,0.0,0.0,11264.0,11264.0,17244.0,46780.0
AMR,YR,NH,VEN,Venezuela (Bolivarian Republic of),2017-06-26,2017,26,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,11.0
SEAR,YR,NH,IND,India,2022-07-25,2022,30,304.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,290.0
EMR,YR,NH,SAU,Saudi Arabia,2018-04-02,2018,14,160.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,21.0,139.0
WPR,YR,NH,CHN,China,2016-09-19,2016,38,6606.0,10.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,10.0,0.0,5.0,2.0,17.0,352.0,6254.0
AMR,YR,NH,HND,Honduras,2022-06-27,2022,26,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
AMR,YR,NH,SLV,El Salvador,2022-09-19,2022,38,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
EUR,NH,NH,SWE,Sweden,2023-04-10,2023,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
AMR,YR,NH,JAM,Jamaica,2015-06-15,2015,25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
WPR,NH,NH,KOR,Republic of Korea,2001-11-12,2001,46,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
EMR,YR,NH,AFG,Afghanistan,2019-03-18,2019,12,79.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,73.0
AMR,YR,NH,MEX,Mexico,2016-11-07,2016,45,343.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,331.0
EMR,YR,NH,PAK,Pakistan,2021-09-06,2021,36,120.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.0
AMR,YR,NH,MEX,Mexico,2020-12-07,2020,50,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.0
EUR,NH,NH,SRB,Serbia,2018-11-26,2018,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EMR,YR,NH,PAK,Pakistan,2017-05-01,2017,18,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
AFR,YR,NH,SLE,Sierra Leone,2018-02-19,2018,8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
EMR,YR,NH,SAU,Saudi Arabia,2018-10-15,2018,42,171.0,16.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,43.0,128.0
EMR,YR,NH,AFG,Afghanistan,2022-04-11,2022,15,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
AFR,SH,SH,ZAF,South Africa,2021-11-29,2021,48,162.0,25.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,31.0,131.0
AMR,YR,NH,HTI,Haiti,2021-06-28,2021,26,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
AMR,YR,NH,DOM,Dominican Republic,2019-05-13,2019,20,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
AFR,SH,SH,ZAF,South Africa,2022-07-11,2022,28,190.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,17.0,173.0
EMR,YR,NH,IRQ,Iraq,2018-08-06,2018,32,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0
AFR,YR,SH,TZA,United Republic of Tanzania,2022-12-26,2022,52,131.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,119.0
WPR,SH,SH,NCL,New Caledonia,2017-02-06,2017,6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
WPR,YR,NH,VNM,Viet Nam,2019-11-04,2019,45,41.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,31.0
SEAR,YR,NH,BGD,Bangladesh,2017-05-29,2017,22,195.0,61.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,85.0,110.0
WPR,YR,NH,SGP,Singapore,2022-02-21,2022,8,70.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,67.0
SEAR,YR,NH,NPL,Nepal,2023-04-10,2023,15,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,8.0,54.0
AMR,YR,NH,GTM,Guatemala,2022-06-06,2022,23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
WPR,YR,NH,LAO,Lao People's Democratic Republic,2023-07-24,2023,30,180.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.0
SEAR,YR,SH,TLS,Timor-Leste,2018-03-26,2018,13,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,7.0,6.0
EMR,YR,NH,IRQ,Iraq,2017-06-19,2017,25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
EUR,NH,NH,ESP,Spain,2019-03-11,2019,11,157.0,6.0,0.0,38.0,0.0,0.0,7.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,105.0
AMR,SH,SH,ARG,Argentina,2023-06-05,2023,23,5782.0,217.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,398.0,5384.0
WPR,YR,NH,VNM,Viet Nam,2016-06-27,2016,26,48.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,39.0
WPR,NH,NH,KOR,Republic of Korea,2020-10-19,2020,43,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
AFR,YR,NH,GHA,Ghana,2022-04-04,2022,14,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0
AMR,YR,SH,BOL,Bolivia (Plurinational State of),2022-03-14,2022,11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
EUR,NH,NH,MDA,Republic of Moldova,2011-01-03,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SEAR,YR,NH,THA,Thailand,2022-12-26,2022,52,116.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,8.0,108.0
WPR,YR,NH,LAO,Lao People's Democratic Republic,2018-10-29,2018,44,97.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,62.0
AMR,SH,SH,PRY,Paraguay,2023-02-06,2023,6,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,53.0
SEAR,YR,NH,BGD,Bangladesh,2019-12-30,2020,1,140.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.0
AFR,YR,NH,CMR,Cameroon,2022-11-14,2022,46,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0
WPR,SH,SH,AUS,Australia,2019-08-26,2019,35,2606.0,9.0,0.0,18.0,0.0,0.0,229.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,359.0,2247.0
EMR,NH,NH,TUN,Tunisia,2018-01-22,2018,4,105.0,23.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,74.0
AFR,YR,NH,NER,Niger,2021-04-05,2021,14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
AMR,YR,NH,NIC,Nicaragua,2019-12-23,2019,52,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
AMR,YR,NH,DOM,Dominican Republic,2017-03-06,2017,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
SEAR,YR,NH,NPL,Nepal,2018-10-22,2018,43,37.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0
AMR,YR,NH,HTI,Haiti,2020-10-12,2020,42,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
SEAR,YR,NH,NPL,Nepal,2022-02-07,2022,6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
